user_id,signup_date,cohort_month,acquisition_channel,plan,age_group,city_tier,onboarding_steps_completed,sessions_first_30_days,retained_day7,retained_day14,retained_day30,churned_month1,estimated_ltv
USR014715,2023-09-16,2023-09,Organic,Basic,25-34,Tier 1,2,17,1,0,1,0,1132.71
USR014716,2023-12-31,2023-12,Paid Search,Free,25-34,Tier 3,5,3,1,1,0,1,186.48
USR014717,2023-03-30,2023-03,Social Media,Basic,18-24,Tier 1,3,26,1,1,1,0,1591.64
USR014718,2023-01-07,2023-01,Referral,Basic,35-44,Tier 3,4,2,1,1,0,1,1107.75
USR014719,2023-12-18,2023-12,Paid Search,Free,35-44,Tier 2,3,16,1,1,1,0,83.82
USR014720,2023-03-02,2023-03,Paid Search,Free,18-24,Tier 1,4,10,1,0,1,0,247.1
USR014721,2023-07-14,2023-07,Organic,Free,45+,Tier 1,2,9,1,1,1,0,63.87
USR014722,2023-11-24,2023-11,Organic,Free,25-34,Tier 1,5,2,1,1,0,1,136.43
USR014723,2023-06-19,2023-06,Social Media,Free,18-24,Tier 1,2,16,1,1,1,0,119.99
USR014724,2023-05-14,2023-05,Paid Search,Free,25-34,Tier 3,5,1,0,0,0,1,14.1
USR014725,2023-05-23,2023-05,Paid Search,Free,18-24,Tier 1,5,14,1,0,1,0,116.53
USR014726,2023-06-10,2023-06,Email,Basic,18-24,Tier 1,4,4,1,1,0,1,1325.05
USR014727,2023-08-04,2023-08,Paid Search,Basic,35-44,Tier 1,4,22,1,1,1,0,1485.27
USR014728,2023-11-09,2023-11,Organic,Free,18-24,Tier 2,2,3,1,0,0,1,148.73
USR014729,2023-08-12,2023-08,Paid Search,Basic,18-24,Tier 2,4,26,1,1,1,0,1335.33
USR014730,2023-05-30,2023-05,Paid Search,Basic,45+,Tier 1,2,24,1,1,1,0,1289.59
USR014731,2023-12-30,2023-12,Social Media,Free,35-44,Tier 1,2,8,1,0,1,0,116.65
USR014732,2023-02-19,2023-02,Email,Free,25-34,Tier 1,4,23,1,1,1,0,248.12
USR014733,2023-12-15,2023-12,Email,Free,18-24,Tier 1,4,22,1,0,1,0,255.64
USR014734,2023-09-10,2023-09,Referral,Free,45+,Tier 1,5,3,1,1,0,1,308.91
USR014735,2023-10-27,2023-10,Referral,Free,25-34,Tier 1,1,15,1,0,1,0,123.1
USR014736,2023-09-28,2023-09,Referral,Free,45+,Tier 1,4,21,1,1,1,0,342.75
USR014737,2023-07-24,2023-07,Social Media,Pro,18-24,Tier 1,3,6,1,1,1,0,2903.92
USR014738,2023-06-26,2023-06,Social Media,Free,25-34,Tier 1,5,2,1,1,0,1,116.88
USR014739,2023-10-07,2023-10,Email,Basic,18-24,Tier 2,4,2,1,0,0,1,1184.0
USR014740,2023-04-28,2023-04,Paid Search,Free,45+,Tier 2,3,2,1,1,0,1,21.38
USR014741,2023-10-02,2023-10,Email,Basic,25-34,Tier 2,2,3,1,1,0,1,1396.03
USR014742,2023-03-28,2023-03,Organic,Basic,35-44,Tier 1,4,10,1,1,1,0,1019.54
USR014743,2023-09-28,2023-09,Paid Search,Free,45+,Tier 1,5,2,1,0,0,1,140.59
USR014744,2023-10-19,2023-10,Organic,Pro,18-24,Tier 2,1,24,1,1,1,0,2955.58
USR014745,2023-05-19,2023-05,Referral,Basic,25-34,Tier 1,5,2,1,1,0,1,1390.9
USR014746,2023-07-05,2023-07,Referral,Free,18-24,Tier 2,4,19,1,1,1,0,117.07
USR014747,2023-12-09,2023-12,Paid Search,Pro,45+,Tier 3,0,26,1,1,1,0,2168.16
USR014748,2023-10-07,2023-10,Paid Search,Free,18-24,Tier 1,5,16,1,0,1,0,111.37
USR014749,2023-08-09,2023-08,Organic,Basic,18-24,Tier 3,4,22,1,0,1,0,604.03
USR014750,2023-12-13,2023-12,Organic,Free,35-44,Tier 2,3,4,1,1,0,1,138.48
USR014751,2023-06-26,2023-06,Paid Search,Free,35-44,Tier 1,3,4,1,1,0,1,319.73
USR014752,2023-09-09,2023-09,Organic,Free,18-24,Tier 1,0,28,1,0,1,0,133.12
USR014753,2023-07-16,2023-07,Organic,Free,25-34,Tier 2,5,3,1,1,0,1,231.34
USR014754,2023-04-04,2023-04,Paid Search,Basic,25-34,Tier 1,1,2,0,0,0,1,1698.83
USR014755,2023-06-08,2023-06,Email,Basic,45+,Tier 1,3,25,1,1,1,0,1316.62
USR014756,2023-08-27,2023-08,Organic,Basic,45+,Tier 2,5,22,1,1,1,0,393.59
USR014757,2023-01-28,2023-01,Social Media,Free,18-24,Tier 2,4,3,1,1,0,1,270.37
USR014758,2023-05-22,2023-05,Social Media,Free,35-44,Tier 1,2,4,1,0,0,1,133.88
USR014759,2023-06-12,2023-06,Paid Search,Basic,18-24,Tier 2,3,2,1,1,0,1,897.14
USR014760,2023-01-23,2023-01,Social Media,Free,25-34,Tier 1,2,3,1,0,0,1,132.72
USR014761,2023-03-25,2023-03,Social Media,Free,18-24,Tier 2,4,4,1,1,0,1,232.93
USR014762,2023-05-15,2023-05,Social Media,Free,35-44,Tier 3,4,3,1,0,0,1,159.39
USR014763,2023-02-25,2023-02,Paid Search,Free,45+,Tier 1,3,28,1,0,1,0,238.31
USR014764,2023-05-19,2023-05,Referral,Free,45+,Tier 1,4,10,1,1,1,0,171.44
USR014765,2023-12-15,2023-12,Paid Search,Basic,18-24,Tier 1,5,29,1,1,1,0,1267.47
USR014766,2023-12-19,2023-12,Paid Search,Basic,35-44,Tier 1,1,7,1,1,1,0,1135.97
USR014767,2023-12-01,2023-12,Paid Search,Basic,18-24,Tier 2,4,24,1,0,1,0,667.2
USR014768,2023-10-30,2023-10,Paid Search,Pro,25-34,Tier 3,5,22,1,1,1,0,3013.56
USR014769,2023-02-15,2023-02,Social Media,Basic,35-44,Tier 2,2,1,0,0,0,1,1571.88
USR014770,2023-07-05,2023-07,Organic,Basic,25-34,Tier 1,5,9,1,1,1,0,1265.2
USR014771,2023-04-13,2023-04,Paid Search,Free,35-44,Tier 3,5,9,1,1,1,0,198.51
USR014772,2023-05-06,2023-05,Paid Search,Basic,35-44,Tier 2,5,16,1,1,1,0,1001.26
USR014773,2023-12-01,2023-12,Social Media,Free,25-34,Tier 2,4,1,0,0,0,1,196.72
USR014774,2023-04-29,2023-04,Paid Search,Basic,25-34,Tier 2,5,3,1,0,1,0,1386.66
USR014775,2023-09-23,2023-09,Social Media,Pro,18-24,Tier 3,5,3,1,0,1,0,3438.1
USR014776,2023-10-02,2023-10,Paid Search,Free,18-24,Tier 1,4,7,1,0,1,0,188.23
USR014777,2023-10-01,2023-10,Paid Search,Free,25-34,Tier 1,2,4,1,1,0,1,266.74
USR014778,2023-12-08,2023-12,Referral,Free,25-34,Tier 3,4,23,1,1,1,0,227.41
USR014779,2023-11-28,2023-11,Organic,Free,18-24,Tier 2,5,1,0,0,0,1,334.75
USR014780,2023-08-14,2023-08,Social Media,Basic,25-34,Tier 2,4,9,1,0,1,0,1121.33
USR014781,2023-09-26,2023-09,Paid Search,Free,25-34,Tier 1,2,1,0,0,0,1,252.7
USR014782,2023-12-01,2023-12,Social Media,Free,25-34,Tier 2,5,23,1,1,1,0,293.17
USR014783,2023-05-08,2023-05,Paid Search,Free,18-24,Tier 1,5,16,1,1,1,0,107.68
USR014784,2023-01-22,2023-01,Social Media,Basic,25-34,Tier 2,3,3,1,1,0,1,2009.03
USR014785,2023-03-03,2023-03,Referral,Basic,18-24,Tier 3,3,1,0,0,0,1,1413.09
USR014786,2023-11-24,2023-11,Social Media,Free,18-24,Tier 2,5,17,1,0,1,0,140.46
USR014787,2023-06-28,2023-06,Paid Search,Basic,25-34,Tier 2,5,3,1,1,1,0,781.12
USR014788,2023-11-25,2023-11,Referral,Free,18-24,Tier 3,2,4,1,1,0,1,77.59
USR014789,2023-09-30,2023-09,Organic,Free,18-24,Tier 2,5,18,1,1,1,0,130.18
USR014790,2023-05-10,2023-05,Social Media,Free,35-44,Tier 1,1,3,0,0,0,1,259.03
USR014791,2023-12-21,2023-12,Social Media,Basic,18-24,Tier 1,5,10,1,0,1,0,1611.4
USR014792,2023-03-23,2023-03,Email,Free,18-24,Tier 1,5,30,1,1,1,0,198.08
USR014793,2023-11-27,2023-11,Paid Search,Basic,18-24,Tier 1,5,28,1,1,1,0,636.59
USR014794,2023-11-14,2023-11,Social Media,Basic,45+,Tier 3,5,16,1,1,1,0,1793.9
USR014795,2023-04-15,2023-04,Social Media,Free,45+,Tier 3,3,1,0,0,0,1,238.18
USR014796,2023-06-13,2023-06,Email,Pro,45+,Tier 3,5,11,1,1,1,0,2979.02
USR014797,2023-01-20,2023-01,Organic,Pro,18-24,Tier 2,4,20,1,1,1,0,2502.14
USR014798,2023-12-13,2023-12,Social Media,Pro,25-34,Tier 1,3,25,1,1,1,0,2626.02
USR014799,2023-09-15,2023-09,Referral,Basic,25-34,Tier 1,5,15,1,1,1,0,521.98
USR014800,2023-08-17,2023-08,Referral,Free,25-34,Tier 1,2,26,1,0,1,0,116.34
USR014801,2023-12-31,2023-12,Social Media,Free,25-34,Tier 1,0,23,1,1,1,0,176.81
USR014802,2023-04-27,2023-04,Paid Search,Basic,18-24,Tier 2,0,10,1,1,1,0,1329.34
USR014803,2023-07-15,2023-07,Email,Free,25-34,Tier 1,4,4,1,0,0,1,252.15
USR014804,2023-09-26,2023-09,Paid Search,Pro,25-34,Tier 2,4,25,1,1,1,0,3320.24
USR014805,2023-05-30,2023-05,Social Media,Free,35-44,Tier 1,1,30,1,1,1,0,212.51
USR014806,2023-02-15,2023-02,Social Media,Free,45+,Tier 1,1,1,0,0,0,1,208.39
USR014807,2023-04-03,2023-04,Organic,Free,18-24,Tier 1,3,6,1,1,1,0,294.77
USR014808,2023-10-14,2023-10,Organic,Basic,25-34,Tier 1,5,17,1,1,1,0,1132.01
USR014809,2023-03-17,2023-03,Paid Search,Free,18-24,Tier 1,4,24,1,1,1,0,228.2
USR014810,2023-02-07,2023-02,Referral,Free,35-44,Tier 1,4,3,1,1,0,1,71.05
USR014811,2023-01-04,2023-01,Organic,Basic,18-24,Tier 3,3,7,1,1,1,0,1508.88
USR014812,2023-06-22,2023-06,Paid Search,Free,18-24,Tier 1,1,11,1,1,1,0,283.91
USR014813,2023-11-27,2023-11,Email,Free,35-44,Tier 1,5,3,1,1,0,1,109.7
USR014814,2023-08-20,2023-08,Paid Search,Free,25-34,Tier 2,5,7,1,1,1,0,321.16
USR014815,2023-07-29,2023-07,Social Media,Basic,35-44,Tier 2,5,1,0,0,0,1,1520.15
USR014816,2023-03-10,2023-03,Email,Free,45+,Tier 3,2,3,1,1,0,1,327.65
USR014817,2023-03-05,2023-03,Email,Basic,35-44,Tier 1,5,4,1,1,0,1,1133.04
USR014818,2023-02-14,2023-02,Paid Search,Free,35-44,Tier 2,0,3,0,0,0,1,201.53
USR014819,2023-05-10,2023-05,Organic,Free,25-34,Tier 2,4,16,1,1,1,0,200.57
USR014820,2023-09-18,2023-09,Social Media,Basic,18-24,Tier 2,4,2,1,1,0,1,1912.41
USR014821,2023-07-28,2023-07,Social Media,Free,25-34,Tier 1,2,1,0,0,0,1,119.19
USR014822,2023-03-27,2023-03,Social Media,Basic,18-24,Tier 3,5,2,1,1,0,1,1261.79
USR014823,2023-06-29,2023-06,Paid Search,Basic,25-34,Tier 1,3,29,1,1,1,0,1258.47
USR014824,2023-06-03,2023-06,Paid Search,Pro,25-34,Tier 1,2,4,1,1,0,1,1858.49
USR014825,2023-07-03,2023-07,Social Media,Basic,18-24,Tier 1,4,13,1,1,1,0,1305.14
USR014826,2023-05-04,2023-05,Organic,Pro,25-34,Tier 1,5,23,1,1,1,0,2865.32
USR014827,2023-09-23,2023-09,Email,Free,35-44,Tier 2,4,10,1,0,1,0,104.73
USR014828,2023-06-27,2023-06,Referral,Free,35-44,Tier 2,0,3,1,1,1,0,179.31
USR014829,2023-02-18,2023-02,Social Media,Free,18-24,Tier 1,5,24,1,1,1,0,236.82
USR014830,2023-04-21,2023-04,Referral,Pro,35-44,Tier 1,0,2,0,0,0,1,2711.16
USR014831,2023-06-29,2023-06,Paid Search,Basic,25-34,Tier 1,5,7,1,1,1,0,1013.26
USR014832,2023-01-25,2023-01,Social Media,Basic,25-34,Tier 2,3,2,1,1,0,1,1276.63
USR014833,2023-04-15,2023-04,Paid Search,Free,45+,Tier 1,1,1,0,0,0,1,112.9
USR014834,2023-11-23,2023-11,Referral,Free,18-24,Tier 3,4,12,1,1,1,0,114.84
USR014835,2023-02-21,2023-02,Social Media,Free,18-24,Tier 1,4,1,0,0,0,1,148.54
USR014836,2023-11-29,2023-11,Referral,Basic,25-34,Tier 1,5,21,1,1,1,0,1438.31
USR014837,2023-12-19,2023-12,Paid Search,Free,25-34,Tier 3,3,30,1,1,1,0,190.46
USR014838,2023-07-02,2023-07,Social Media,Free,25-34,Tier 3,2,1,0,0,0,1,122.71
USR014839,2023-01-25,2023-01,Paid Search,Free,25-34,Tier 3,4,8,1,1,1,0,340.58
USR014840,2023-07-19,2023-07,Social Media,Basic,45+,Tier 1,4,1,0,0,0,1,1347.72
USR014841,2023-12-11,2023-12,Paid Search,Free,25-34,Tier 3,5,23,1,1,1,0,226.31
USR014842,2023-09-03,2023-09,Paid Search,Basic,25-34,Tier 1,5,10,1,1,1,0,917.25
USR014843,2023-10-04,2023-10,Referral,Free,25-34,Tier 2,1,15,1,1,1,0,230.36
USR014844,2023-10-23,2023-10,Organic,Free,18-24,Tier 3,3,2,1,0,0,1,130.86
USR014845,2023-11-22,2023-11,Social Media,Free,25-34,Tier 1,4,4,1,1,0,1,193.83
USR014846,2023-04-27,2023-04,Referral,Pro,25-34,Tier 3,5,12,1,1,1,0,1249.11
USR014847,2023-01-30,2023-01,Paid Search,Basic,35-44,Tier 1,2,2,1,1,0,1,679.26
USR014848,2023-01-16,2023-01,Organic,Basic,25-34,Tier 1,4,6,1,1,1,0,1199.07
USR014849,2023-03-12,2023-03,Referral,Basic,35-44,Tier 3,2,23,1,1,1,0,746.56
USR014850,2023-01-29,2023-01,Paid Search,Free,18-24,Tier 2,4,28,1,1,1,0,235.9
USR014851,2023-08-30,2023-08,Organic,Free,18-24,Tier 1,0,2,0,0,0,1,327.93
USR014852,2023-04-20,2023-04,Organic,Free,35-44,Tier 2,3,3,1,1,0,1,290.55
USR014853,2023-07-12,2023-07,Organic,Basic,25-34,Tier 1,4,1,0,0,0,1,688.94
USR014854,2023-02-25,2023-02,Email,Basic,18-24,Tier 1,2,3,1,1,1,0,1549.39
USR014855,2023-05-30,2023-05,Social Media,Basic,35-44,Tier 3,2,4,1,1,0,1,1419.2
USR014856,2023-01-21,2023-01,Social Media,Basic,18-24,Tier 3,5,6,1,1,1,0,1032.36
USR014857,2023-08-08,2023-08,Organic,Basic,18-24,Tier 3,5,30,1,1,1,0,774.41
USR014858,2023-05-18,2023-05,Email,Free,18-24,Tier 1,3,3,1,0,0,1,269.15
USR014859,2023-06-22,2023-06,Email,Pro,25-34,Tier 2,5,27,1,0,1,0,2984.87
USR014860,2023-06-04,2023-06,Referral,Free,25-34,Tier 1,4,15,1,1,1,0,239.72
USR014861,2023-12-25,2023-12,Social Media,Pro,35-44,Tier 1,4,7,1,1,1,0,2585.46
USR014862,2023-03-27,2023-03,Referral,Free,25-34,Tier 2,5,4,1,1,0,1,228.84
USR014863,2023-07-20,2023-07,Social Media,Free,35-44,Tier 2,5,1,0,0,0,1,244.95
USR014864,2023-05-18,2023-05,Organic,Free,45+,Tier 1,4,3,1,0,1,0,180.29
USR014865,2023-07-27,2023-07,Social Media,Free,18-24,Tier 1,3,24,1,1,1,0,306.78
USR014866,2023-03-18,2023-03,Paid Search,Basic,18-24,Tier 3,5,19,1,1,1,0,661.06
USR014867,2023-05-01,2023-05,Social Media,Free,25-34,Tier 1,0,30,1,1,1,0,206.22
USR014868,2023-07-14,2023-07,Social Media,Free,25-34,Tier 1,4,22,1,0,1,0,250.63
USR014869,2023-08-16,2023-08,Referral,Basic,25-34,Tier 3,5,2,1,0,0,1,906.9
USR014870,2023-07-11,2023-07,Social Media,Free,35-44,Tier 1,5,2,1,1,0,1,177.68
USR014871,2023-07-16,2023-07,Referral,Pro,25-34,Tier 1,5,5,1,1,1,0,3300.62
USR014872,2023-01-22,2023-01,Organic,Pro,25-34,Tier 2,3,21,1,1,1,0,2492.11
USR014873,2023-02-28,2023-02,Organic,Pro,18-24,Tier 2,3,13,1,1,1,0,2288.25
USR014874,2023-07-23,2023-07,Email,Free,35-44,Tier 1,4,29,1,1,1,0,204.53
USR014875,2023-11-19,2023-11,Social Media,Free,18-24,Tier 1,1,1,0,0,0,1,242.09
USR014876,2023-09-15,2023-09,Paid Search,Basic,18-24,Tier 3,4,8,1,0,1,0,1574.25
USR014877,2023-08-08,2023-08,Paid Search,Free,25-34,Tier 1,5,21,1,1,1,0,253.78
USR014878,2023-12-13,2023-12,Organic,Basic,45+,Tier 1,5,17,1,1,1,0,1066.68
USR014879,2023-04-28,2023-04,Social Media,Free,25-34,Tier 2,3,10,1,1,1,0,138.11
USR014880,2023-06-18,2023-06,Paid Search,Basic,18-24,Tier 3,5,2,1,1,0,1,1148.76
USR014881,2023-07-23,2023-07,Paid Search,Basic,35-44,Tier 1,5,30,1,1,1,0,1148.24
USR014882,2023-06-01,2023-06,Email,Pro,25-34,Tier 2,4,8,1,1,1,0,1938.29
USR014883,2023-02-20,2023-02,Paid Search,Free,25-34,Tier 1,3,3,1,1,0,1,141.15
USR014884,2023-04-01,2023-04,Organic,Free,45+,Tier 2,2,3,1,0,0,1,289.64
USR014885,2023-05-05,2023-05,Paid Search,Basic,18-24,Tier 3,1,3,0,0,0,1,828.86
USR014886,2023-06-30,2023-06,Paid Search,Basic,25-34,Tier 2,5,1,0,0,0,1,987.13
USR014887,2023-08-29,2023-08,Email,Free,45+,Tier 2,2,4,1,0,0,1,254.8
USR014888,2023-09-07,2023-09,Paid Search,Basic,25-34,Tier 1,4,5,1,1,1,0,1531.88
USR014889,2023-09-27,2023-09,Referral,Free,25-34,Tier 3,1,3,0,0,0,1,145.46
USR014890,2023-08-20,2023-08,Social Media,Basic,18-24,Tier 2,5,22,1,1,1,0,896.62
USR014891,2023-11-19,2023-11,Social Media,Basic,25-34,Tier 1,2,10,1,0,1,0,915.6
USR014892,2023-01-11,2023-01,Paid Search,Free,18-24,Tier 1,3,2,1,1,0,1,182.06
USR014893,2023-01-13,2023-01,Referral,Free,18-24,Tier 1,4,3,1,0,0,1,344.33
USR014894,2023-01-09,2023-01,Referral,Basic,18-24,Tier 3,4,12,1,1,1,0,1437.98
USR014895,2023-09-03,2023-09,Organic,Free,35-44,Tier 1,2,27,1,0,1,0,23.3
USR014896,2023-07-04,2023-07,Paid Search,Basic,25-34,Tier 2,5,8,1,1,1,0,1785.5
USR014897,2023-04-13,2023-04,Social Media,Basic,25-34,Tier 1,4,15,1,1,1,0,1469.13
USR014898,2023-07-21,2023-07,Social Media,Basic,25-34,Tier 3,5,30,1,1,1,0,1355.41
USR014899,2023-03-27,2023-03,Social Media,Free,25-34,Tier 2,5,2,1,1,0,1,207.15
USR014900,2023-03-15,2023-03,Paid Search,Pro,18-24,Tier 3,5,11,1,1,1,0,2482.97
USR014901,2023-08-24,2023-08,Organic,Free,35-44,Tier 2,5,20,1,1,1,0,234.42
USR014902,2023-07-16,2023-07,Social Media,Basic,35-44,Tier 2,2,4,1,1,0,1,1108.78
USR014903,2023-05-16,2023-05,Social Media,Pro,18-24,Tier 1,4,3,1,1,1,0,3080.05
USR014904,2023-01-01,2023-01,Social Media,Basic,25-34,Tier 3,3,14,1,1,1,0,1110.92
USR014905,2023-01-04,2023-01,Paid Search,Pro,35-44,Tier 2,4,15,1,0,1,0,3713.49
USR014906,2023-03-31,2023-03,Social Media,Free,35-44,Tier 3,2,29,1,1,1,0,225.57
USR014907,2023-10-27,2023-10,Organic,Free,18-24,Tier 3,3,2,1,0,0,1,129.33
USR014908,2023-09-05,2023-09,Referral,Free,18-24,Tier 3,5,1,0,0,0,1,168.5
USR014909,2023-03-09,2023-03,Organic,Basic,18-24,Tier 3,5,8,1,1,1,0,1609.69
USR014910,2023-07-26,2023-07,Social Media,Pro,25-34,Tier 1,4,23,1,1,1,0,3221.03
USR014911,2023-04-27,2023-04,Social Media,Free,18-24,Tier 2,4,4,1,1,0,1,262.64
USR014912,2023-08-21,2023-08,Paid Search,Basic,25-34,Tier 2,0,4,0,0,0,1,723.85
USR014913,2023-03-02,2023-03,Referral,Free,35-44,Tier 1,5,13,1,1,1,0,126.71
USR014914,2023-11-29,2023-11,Referral,Free,45+,Tier 2,5,28,1,1,1,0,185.96
USR014915,2023-01-02,2023-01,Organic,Pro,18-24,Tier 2,4,11,1,1,1,0,1656.85
USR014916,2023-02-15,2023-02,Organic,Free,25-34,Tier 1,4,23,1,1,1,0,264.84
USR014917,2023-05-22,2023-05,Social Media,Free,35-44,Tier 3,4,7,1,1,1,0,179.16
USR014918,2023-07-30,2023-07,Paid Search,Free,25-34,Tier 2,3,2,1,1,0,1,175.93
USR014919,2023-04-15,2023-04,Email,Pro,45+,Tier 2,3,6,1,1,1,0,3349.28
USR014920,2023-02-04,2023-02,Email,Free,18-24,Tier 1,4,11,1,1,1,0,273.53
USR014921,2023-05-25,2023-05,Paid Search,Free,18-24,Tier 3,3,2,1,1,0,1,197.46
USR014922,2023-01-27,2023-01,Paid Search,Free,25-34,Tier 3,3,29,1,1,1,0,246.09
USR014923,2023-08-09,2023-08,Social Media,Basic,35-44,Tier 3,5,28,1,1,1,0,1078.93
USR014924,2023-12-11,2023-12,Social Media,Basic,35-44,Tier 1,4,2,1,1,0,1,652.95
USR014925,2023-03-18,2023-03,Social Media,Free,25-34,Tier 1,5,14,1,1,1,0,148.61
USR014926,2023-09-24,2023-09,Paid Search,Free,18-24,Tier 2,5,2,1,1,0,1,201.38
USR014927,2023-10-05,2023-10,Referral,Free,45+,Tier 3,3,3,1,1,1,0,92.39
USR014928,2023-12-06,2023-12,Referral,Basic,25-34,Tier 1,2,28,1,1,1,0,1662.31
USR014929,2023-03-19,2023-03,Email,Pro,18-24,Tier 2,1,19,1,1,1,0,3235.72
USR014930,2023-02-19,2023-02,Referral,Free,18-24,Tier 1,3,16,1,1,1,0,169.25
USR014931,2023-04-25,2023-04,Organic,Free,25-34,Tier 3,5,1,0,0,0,1,270.28
USR014932,2023-11-06,2023-11,Social Media,Free,35-44,Tier 2,1,3,0,0,0,1,251.88
USR014933,2023-10-14,2023-10,Paid Search,Free,25-34,Tier 2,2,10,1,0,1,0,214.15
USR014934,2023-01-18,2023-01,Social Media,Pro,45+,Tier 2,4,8,1,1,1,0,2771.86
USR014935,2023-04-30,2023-04,Organic,Free,25-34,Tier 3,5,29,1,1,1,0,118.46
USR014936,2023-03-27,2023-03,Email,Basic,25-34,Tier 1,5,3,1,1,0,1,771.28
USR014937,2023-05-19,2023-05,Organic,Basic,18-24,Tier 1,5,6,1,1,1,0,1784.02
USR014938,2023-03-01,2023-03,Paid Search,Basic,25-34,Tier 1,2,6,1,1,1,0,1459.44
USR014939,2023-11-23,2023-11,Paid Search,Free,18-24,Tier 3,5,2,1,0,0,1,294.37
USR014940,2023-03-03,2023-03,Social Media,Basic,35-44,Tier 1,5,17,1,1,1,0,1053.56
USR014941,2023-07-30,2023-07,Referral,Pro,25-34,Tier 1,5,1,0,0,0,1,2327.48
USR014942,2023-05-20,2023-05,Email,Free,18-24,Tier 3,5,8,1,0,1,0,175.68
USR014943,2023-12-16,2023-12,Organic,Basic,18-24,Tier 1,5,21,1,0,1,0,795.57
USR014944,2023-03-13,2023-03,Social Media,Free,25-34,Tier 1,3,8,1,1,1,0,165.6
USR014945,2023-09-13,2023-09,Social Media,Basic,25-34,Tier 3,5,30,1,1,1,0,1371.99
USR014946,2023-09-29,2023-09,Organic,Basic,18-24,Tier 2,2,1,0,0,0,1,1726.22
USR014947,2023-06-04,2023-06,Social Media,Free,25-34,Tier 1,1,15,1,1,1,0,204.93
USR014948,2023-10-24,2023-10,Paid Search,Free,25-34,Tier 1,1,3,0,0,0,1,192.02
USR014949,2023-02-11,2023-02,Organic,Free,35-44,Tier 1,5,3,1,1,0,1,279.47
USR014950,2023-09-21,2023-09,Paid Search,Free,35-44,Tier 1,2,4,1,0,0,1,284.87
USR014951,2023-03-18,2023-03,Paid Search,Free,18-24,Tier 3,0,8,1,0,1,0,231.15
USR014952,2023-01-12,2023-01,Email,Free,25-34,Tier 2,5,3,1,0,0,1,51.9
USR014953,2023-05-27,2023-05,Organic,Free,25-34,Tier 1,3,18,1,1,1,0,15.35
USR014954,2023-01-30,2023-01,Social Media,Free,18-24,Tier 1,2,2,1,1,0,1,220.54
USR014955,2023-03-14,2023-03,Referral,Pro,25-34,Tier 1,1,29,1,1,1,0,2762.02
USR014956,2023-02-26,2023-02,Paid Search,Basic,25-34,Tier 3,3,27,1,1,1,0,1515.45
USR014957,2023-01-02,2023-01,Referral,Basic,25-34,Tier 1,5,9,1,1,1,0,1429.18
USR014958,2023-10-19,2023-10,Email,Pro,45+,Tier 1,3,30,1,1,1,0,1140.11
USR014959,2023-12-05,2023-12,Social Media,Pro,25-34,Tier 1,5,13,1,1,1,0,2514.38
USR014960,2023-10-12,2023-10,Social Media,Free,18-24,Tier 3,1,4,0,0,0,1,99.71
USR014961,2023-02-16,2023-02,Paid Search,Pro,35-44,Tier 2,5,30,1,0,1,0,3210.44
USR014962,2023-10-25,2023-10,Organic,Free,25-34,Tier 1,3,12,1,1,1,0,48.71
USR014963,2023-04-17,2023-04,Email,Free,18-24,Tier 1,5,17,1,1,1,0,281.77
USR014964,2023-04-06,2023-04,Organic,Basic,25-34,Tier 3,4,14,1,0,1,0,1841.06
USR014965,2023-02-27,2023-02,Paid Search,Free,35-44,Tier 1,0,4,0,0,0,1,173.2
USR014966,2023-10-24,2023-10,Organic,Basic,18-24,Tier 1,5,4,1,1,0,1,1066.0
USR014967,2023-03-23,2023-03,Email,Free,25-34,Tier 2,4,3,1,1,1,0,265.44
USR014968,2023-02-08,2023-02,Email,Free,45+,Tier 3,5,3,1,1,0,1,241.74
USR014969,2023-07-13,2023-07,Social Media,Free,35-44,Tier 1,3,23,1,1,1,0,78.84
USR014970,2023-11-27,2023-11,Paid Search,Free,35-44,Tier 2,5,16,1,0,1,0,238.65
USR014971,2023-11-27,2023-11,Organic,Basic,25-34,Tier 3,4,5,1,1,1,0,955.16
USR014972,2023-03-24,2023-03,Paid Search,Basic,25-34,Tier 1,5,28,1,1,1,0,1382.15
USR014973,2023-05-20,2023-05,Social Media,Free,18-24,Tier 3,5,1,0,0,0,1,231.49
USR014974,2023-01-18,2023-01,Paid Search,Basic,45+,Tier 1,4,4,1,1,0,1,1253.94
USR014975,2023-12-02,2023-12,Social Media,Free,18-24,Tier 2,1,13,1,1,1,0,110.51
USR014976,2023-02-25,2023-02,Social Media,Free,25-34,Tier 3,1,4,0,0,0,1,180.52
USR014977,2023-05-04,2023-05,Organic,Pro,25-34,Tier 1,3,11,1,1,1,0,3101.21
USR014978,2023-03-20,2023-03,Social Media,Pro,18-24,Tier 3,5,4,1,0,0,1,1268.1
USR014979,2023-06-21,2023-06,Email,Free,25-34,Tier 2,5,17,1,0,1,0,138.97
USR014980,2023-01-15,2023-01,Organic,Basic,18-24,Tier 2,5,12,1,1,1,0,582.2
USR014981,2023-03-12,2023-03,Paid Search,Free,35-44,Tier 2,5,1,0,0,0,1,210.12
USR014982,2023-11-30,2023-11,Organic,Free,25-34,Tier 1,1,2,0,0,0,1,127.71
USR014983,2023-07-23,2023-07,Paid Search,Free,45+,Tier 1,5,12,1,1,1,0,312.93
USR014984,2023-11-02,2023-11,Organic,Free,45+,Tier 1,5,1,0,0,0,1,205.81
